TransactionID,CustomerID,AccountNumber,TransactionTypeID,TransactionAmount,UsageQuantity,TDUAmount,CreatedDate
43874,3022,COMM-103390,1,203.94,2243,48.89,2025-07-09
43894,3023,RESI-103391,2,34.89,257,3.66,2025-07-09
43948,3027,RESI-103395,1,44.98,258,7.38,2025-07-09
44151,3043,COMM-103411,2,218.81,1951,43.13,2025-07-09
45041,3113,RESI-103485,1,11.91,69,1.84,2025-07-09
45058,3114,RESI-103486,2,13.62,91,2.4,2025-07-09
45114,3118,SMALLCOMM-103490,1,75.51,650,15.72,2025-07-09
45188,3123,SMALLCOMM-103495,1,201.7,1366,28.61,2025-07-09
46240,3203,COMM-103583,2,191.38,2104,47.05,2025-07-09
46533,3224,SMALLCOMM-103608,1,102.28,693,10.24,2025-07-09
46740,3242,COMM-103627,2,285.41,3318,59.33,2025-07-09
47093,3265,RESI-103654,1,10.51,79,2.01,2025-07-09
47202,3274,RESI-103665,2,27.16,160,4.24,2025-07-09
47555,3296,RESI-103691,1,10.66,68,1.31,2025-07-09
47870,3318,RESI-103715,2,22.22,140,3.95,2025-07-09
48605,4593,RESI-106126,2,16.63,103,1.83,2025-07-09
48938,3388,RESI-103787,1,34.73,250,4.69,2025-07-09
49271,3411,SMALLCOMM-103815,1,297.85,2374,57.78,2025-07-09
49289,3412,SMALLCOMM-103816,1,74.29,554,14.65,2025-07-09
49397,3421,RESI-103825,1,17.12,103,4.05,2025-07-09
49487,3424,COMM-103830,1,506.28,4692,90.99,2025-07-09
49618,3433,COMM-103840,2,399.28,4427,75.73,2025-07-09
49653,3435,RESI-103843,2,22.92,141,5.61,2025-07-09
49819,3445,SMALLCOMM-103854,1,67.27,662,12.89,2025-07-09
51277,3546,RESI-103963,2,23.49,167,3.49,2025-07-09
51431,3555,COMM-103975,1,271.91,2479,36.42,2025-07-09
51450,3556,SMALLCOMM-103976,2,130.99,960,13.29,2025-07-09
51467,3558,SMALLCOMM-103978,1,232.27,1878,50.33,2025-07-09
51650,3572,SMALLCOMM-103992,1,285.26,2126,31.47,2025-07-09
51687,3574,RESI-103994,1,28.76,227,4.82,2025-07-09
52106,3599,RESI-104027,4,1.69,0,0,2025-07-09
52181,3603,RESI-104031,2,32.05,236,7.46,2025-07-09
52199,3604,RESI-104032,1,36.21,256,4.63,2025-07-09
52641,3632,RESI-104063,2,50.5,283,7.05,2025-07-09
53577,3708,RESI-104146,2,14.52,88,2.34,2025-07-09
54130,3744,COMM-104189,2,377.04,3528,62.47,2025-07-09
54262,3750,RESI-104196,1,44.18,246,10.29,2025-07-09
54612,3776,RESI-104222,1,16.19,132,2.36,2025-07-09
54848,3792,SMALLCOMM-104242,1,278.04,2061,52.45,2025-07-09
55342,3827,RESI-104283,1,28.81,171,3.62,2025-07-09
55432,3836,SMALLCOMM-104293,1,190.21,1332,41.82,2025-07-09
55507,3840,RESI-104298,2,25.86,202,3.15,2025-07-09
55660,3849,COMM-104309,2,401.48,3541,85.53,2025-07-09
55696,3849,COMM-104311,1,470.19,4996,95.42,2025-07-09
55900,3863,SMALLCOMM-104325,1,305.67,2128,56.53,2025-07-09
56102,3880,RESI-104343,1,18.85,143,2.11,2025-07-09
57408,3976,SMALLCOMM-104445,1,324.47,2442,69.8,2025-07-09
57609,3998,RESI-104469,2,34.37,280,7.93,2025-07-09
57647,4000,RESI-104471,1,18.03,145,4.08,2025-07-09
57778,4008,COMM-104481,1,206.91,2142,47.63,2025-07-09
57906,4014,COMM-104490,2,211.03,2044,45.4,2025-07-09
58108,4028,COMM-104506,2,479.2,4653,112.73,2025-07-09
59438,4113,COMM-104608,2,452.69,4927,62.35,2025-07-09
59984,4158,RESI-104658,1,18.05,146,3.58,2025-07-09
60588,4193,RESI-104703,1,32.84,207,6.55,2025-07-09
60659,4198,RESI-104708,2,18.5,136,2.54,2025-07-09
60932,4218,RESI-104733,2,12.7,76,1.45,2025-07-09
60988,4221,COMM-104737,1,199.13,1818,20.92,2025-07-09
61007,4223,RESI-104740,1,45.82,280,10.97,2025-07-09
61180,4237,SMALLCOMM-104757,2,261.94,1846,63.09,2025-07-09
61348,4247,RESI-104771,2,43.01,269,5.15,2025-07-09
61440,4253,RESI-104777,1,33.11,194,6.81,2025-07-09
62009,4290,SMALLCOMM-104820,1,235.2,1930,39.31,2025-07-09
62103,4294,COMM-104826,2,346.15,2957,40.43,2025-07-09
62104,4294,COMM-104826,1,278.65,3148,58.73,2025-07-09
62898,4346,RESI-104882,1,31.77,194,3.76,2025-07-09
63097,4355,COMM-104894,4,25.08,0,0,2025-07-09
63463,4380,RESI-104919,2,49.21,285,10.75,2025-07-09
63628,4392,RESI-104931,1,20.16,113,2.25,2025-07-09
63738,4398,COMM-104938,4,13.52,0,0,2025-07-09
63849,4406,SMALLCOMM-104947,3,63.32,1596,31.17,2025-07-09
64127,4428,COMM-104970,2,396.14,3854,89.63,2025-07-09
64677,4461,RESI-105009,1,19.18,150,2.26,2025-07-09
66249,4583,RESI-105150,1,18.4,117,4.37,2025-07-09
66304,4587,SMALLCOMM-105154,1,140.33,1092,15.6,2025-07-09
66672,4611,COMM-105181,1,394.52,4774,97.41,2025-07-09
67688,4672,RESI-105250,1,30.49,208,3.29,2025-07-09
68203,4703,RESI-105287,2,38.66,272,4.55,2025-07-09
68369,4716,COMM-105302,1,314.03,2959,34.53,2025-07-09
68885,4750,RESI-105338,1,17.42,144,1.74,2025-07-09
69107,4770,SMALLCOMM-105359,1,152.31,1099,36.3,2025-07-09
69418,4789,RESI-105380,1,9.88,76,1.92,2025-07-09
69546,4796,RESI-105387,2,32.92,187,5.67,2025-07-09
70298,4854,RESI-105446,1,19.09,121,1.96,2025-07-09
70370,4862,RESI-105455,2,33.5,272,4.35,2025-07-09
70724,4883,SMALLCOMM-105480,2,195.99,1804,37.51,2025-07-09
70796,4889,RESI-105486,2,24.17,160,3.42,2025-07-09
70871,4895,SMALLCOMM-105492,2,190.11,1410,47.22,2025-07-09
70888,4896,RESI-105493,1,29.86,207,7.46,2025-07-09
70944,4899,RESI-105496,2,25.99,210,6.14,2025-07-09
70979,4901,RESI-105498,1,20.12,115,2.35,2025-07-09
71405,1563,RESI-106003,2,24.16,148,3.71,2025-07-09
71479,41,RESI-106007,1,28.58,237,5.23,2025-07-09
71902,4904,RESI-105501,1,7.01,50,1.37,2025-07-09
72238,4927,RESI-105528,1,31.68,212,4.4,2025-07-09
72311,4933,COMM-105534,1,219.87,2106,23.11,2025-07-09
72404,4938,RESI-105541,2,37.19,274,5.13,2025-07-09
72590,4949,RESI-105552,1,16.16,106,1.94,2025-07-09
73495,3325,RESI-106035,2,30.61,221,4.13,2025-07-09
73586,4758,RESI-106040,2,21.62,179,3.72,2025-07-09
323,3271,RESI-106087,1,30.14,198,3.83,2025-07-08
342,4361,RESI-106088,1,51.71,292,7.02,2025-07-08
602,4997,RESI-106102,2,16.67,98,2.67,2025-07-08
1051,63,RESI-100070,1,15.35,96,1.55,2025-07-08
1842,122,RESI-100135,2,28.27,178,4.25,2025-07-08
1952,131,COMM-100144,2,591.27,4977,142.01,2025-07-08
2026,136,SMALLCOMM-100150,3,83.68,1503,23.37,2025-07-08
2525,177,COMM-100196,1,337.01,2863,58.62,2025-07-08
2743,190,RESI-100210,1,46.87,272,10.9,2025-07-08
2891,197,RESI-100219,2,21.61,124,5.16,2025-07-08
3464,236,RESI-100261,2,45.13,251,10.19,2025-07-08
3629,248,RESI-100273,1,28.57,226,4.78,2025-07-08
3941,269,RESI-100298,2,26.32,209,5.7,2025-07-08
4124,283,SMALLCOMM-100314,1,167.88,1380,20.06,2025-07-08
4215,291,RESI-100322,3,13.73,293,5.77,2025-07-08
4366,300,RESI-100333,1,22.44,132,2.58,2025-07-08
4696,323,SMALLCOMM-100360,2,248.4,2454,60.16,2025-07-08
4932,338,RESI-100380,1,30.03,169,6.5,2025-07-08
5520,379,RESI-100424,2,20.18,116,3.62,2025-07-08
5741,393,RESI-100439,1,20.39,151,3.3,2025-07-08
5888,402,RESI-100449,1,9.5,58,2.11,2025-07-08
6220,426,SMALLCOMM-100475,4,14.42,0,0,2025-07-08
6313,432,SMALLCOMM-100482,1,355.52,2427,70.09,2025-07-08
6679,454,SMALLCOMM-100508,2,359.61,2425,58.24,2025-07-08
7065,480,RESI-100540,1,10.66,61,1.53,2025-07-08
7139,487,SMALLCOMM-100547,1,84.14,773,17.44,2025-07-08
8092,554,SMALLCOMM-100620,1,130.36,1135,23.02,2025-07-08
8257,565,RESI-100633,2,46.43,296,7.12,2025-07-08
8421,577,SMALLCOMM-100645,2,136.91,1136,23.78,2025-07-08
8895,606,RESI-100677,1,38.24,215,8.13,2025-07-08
8914,607,COMM-100678,2,231.03,2565,29.12,2025-07-08
9081,617,RESI-100690,2,8.74,63,1.96,2025-07-08
9489,647,COMM-100720,4,33.26,0,0,2025-07-08
9863,674,COMM-100749,1,145.25,1479,35.12,2025-07-08
10560,716,SMALLCOMM-100800,1,164.11,1441,23.5,2025-07-08
10579,717,SMALLCOMM-100801,2,85.93,780,16.01,2025-07-08
10651,723,SMALLCOMM-100807,1,95.82,848,17.55,2025-07-08
10691,725,RESI-100809,1,23.27,185,4.84,2025-07-08
10837,735,COMM-100821,1,182.52,1901,23.67,2025-07-08
11370,778,RESI-100867,1,35.14,247,4.55,2025-07-08
11515,786,COMM-100878,1,184.16,1734,39.49,2025-07-08
11772,803,RESI-100898,2,23.68,132,2.84,2025-07-08
12124,829,RESI-100925,4,2.21,0,0,2025-07-08
12164,830,COMM-100927,2,517.88,4607,94.25,2025-07-08
12254,839,RESI-100936,1,36.3,209,8.19,2025-07-08
12290,842,RESI-100939,2,8.67,71,1.65,2025-07-08
12310,844,COMM-100941,2,382.92,3603,75.82,2025-07-08
12366,846,COMM-100944,3,209.77,4323,110.79,2025-07-08
13499,920,RESI-101027,2,17.27,109,2.45,2025-07-08
13938,955,RESI-101065,1,12.53,88,1.96,2025-07-08
14103,965,RESI-101075,1,16.18,119,3.78,2025-07-08
14196,969,COMM-101081,4,46.35,0,0,2025-07-08
14677,1005,SMALLCOMM-101120,1,292.75,2007,58.24,2025-07-08
14950,1021,RESI-101138,1,35.74,252,7.37,2025-07-08
15300,1045,SMALLCOMM-101165,1,85.54,726,9.35,2025-07-08
15447,1054,SMALLCOMM-101174,1,304.49,2377,68.98,2025-07-08
15505,1060,RESI-101180,2,31.26,223,4.13,2025-07-08
15558,1063,RESI-101183,2,36.31,252,6.99,2025-07-08
15559,1063,RESI-101183,1,26.85,174,3.41,2025-07-08
15723,1075,SMALLCOMM-101199,1,70.69,573,9.54,2025-07-08
15743,1076,RESI-101200,2,25.16,199,2.71,2025-07-08
16017,1097,COMM-101225,1,186.2,2176,40.2,2025-07-08
16090,1103,RESI-101231,1,19.47,116,2.47,2025-07-08
16529,1132,RESI-101263,1,40.25,257,8.18,2025-07-08
16754,1145,SMALLCOMM-101279,2,237.02,2048,34.48,2025-07-08
16976,1163,COMM-101302,2,417.39,4575,71.61,2025-07-08
17107,1170,SMALLCOMM-101311,1,112.84,811,26.86,2025-07-08
17325,1186,RESI-101327,2,16.69,135,2.42,2025-07-08
17476,1197,RESI-101338,1,32.22,222,7.59,2025-07-08
17695,1214,RESI-101356,2,16,105,2.72,2025-07-08
18060,1243,RESI-101386,1,36.93,297,7.14,2025-07-08
18525,1269,RESI-101418,1,12.85,93,2.11,2025-07-08
18584,1273,COMM-101422,1,88.9,1096,12.72,2025-07-08
18655,1276,COMM-101427,2,419.58,5000,59.54,2025-07-08
19002,1296,SMALLCOMM-101450,2,194.42,1413,33.39,2025-07-08
19787,1349,RESI-101507,1,11.98,86,1.72,2025-07-08
19822,1351,RESI-101509,2,16.19,99,2.79,2025-07-08
20098,1368,RESI-101531,1,25.21,169,3.16,2025-07-08
20287,1384,RESI-101548,2,45.86,300,7.88,2025-07-08
20342,1389,SMALLCOMM-101554,1,129.25,1099,19.77,2025-07-08
20379,1391,COMM-101556,1,217.86,2354,49.86,2025-07-08
20472,1394,SMALLCOMM-101561,1,226.39,1864,41.01,2025-07-08
20785,1413,RESI-101584,2,41.64,272,5.43,2025-07-08
20839,1420,COMM-101591,3,16.13,1148,24.52,2025-07-08
20949,1427,RESI-101599,1,23.18,167,4.54,2025-07-08
21189,1441,RESI-101615,1,20.46,167,2.91,2025-07-08
21820,1484,COMM-101668,2,428.06,4831,75.33,2025-07-08
21893,1487,RESI-101673,2,42.48,292,8.02,2025-07-08
22116,1499,RESI-101685,1,47.75,290,9.12,2025-07-08
22322,1511,COMM-101701,1,156.48,1597,32.69,2025-07-08
22676,1531,RESI-101724,1,22.36,165,4.61,2025-07-08
22771,1540,RESI-101733,1,12.96,102,3.12,2025-07-08
22919,1551,RESI-101746,1,19.08,135,2.29,2025-07-08
23011,1560,COMM-101756,1,412.08,4531,52.23,2025-07-08
23156,1571,COMM-101768,2,182.05,1588,23.75,2025-07-08
23338,1588,RESI-101788,2,11.33,70,2.51,2025-07-08
23577,1604,SMALLCOMM-101805,4,25.33,0,0,2025-07-08
24092,1634,RESI-101842,2,33.88,227,6.77,2025-07-08
24221,1641,RESI-101849,1,38.68,275,9.55,2025-07-08
24422,1656,SMALLCOMM-101866,1,321.47,2166,34.87,2025-07-08
24960,1695,SMALLCOMM-101908,2,79.42,762,18.43,2025-07-08
25528,1730,RESI-101948,1,19.44,123,3.14,2025-07-08
25693,1741,RESI-101962,1,9.49,67,2.25,2025-07-08
25784,1747,SMALLCOMM-101968,2,230.08,1867,39.98,2025-07-08
25969,1760,RESI-101982,2,24.32,175,4.68,2025-07-08
26098,1768,SMALLCOMM-101990,1,111.83,836,25.59,2025-07-08
26633,1804,COMM-102030,1,113.3,1092,16.46,2025-07-08
26671,1804,COMM-102032,2,110.38,1167,12.51,2025-07-08
26801,1809,SMALLCOMM-102039,1,218.01,2012,22.89,2025-07-08
28034,1891,SMALLCOMM-102129,1,287.71,2219,56.61,2025-07-08
29177,1969,RESI-102220,2,35.81,282,7.43,2025-07-08
29213,1972,RESI-102223,2,36.78,298,8.56,2025-07-08
29305,1981,RESI-102232,2,14.2,112,3,2025-07-08
29544,1999,RESI-102251,1,15.61,122,1.81,2025-07-08
29824,2016,SMALLCOMM-102270,1,323.35,2184,68.98,2025-07-08
29955,2028,RESI-102282,1,36.15,235,6.46,2025-07-08
30342,2061,COMM-102319,1,219.66,2493,47.92,2025-07-08
30564,2073,RESI-102336,1,46.95,293,6.61,2025-07-08
31024,2099,RESI-102368,2,30.28,244,7.07,2025-07-08
31209,2115,RESI-102384,2,12.08,68,1.29,2025-07-08
32400,2211,SMALLCOMM-102486,1,157.05,1335,30.37,2025-07-08
32510,2225,RESI-102500,1,23.59,152,3.07,2025-07-08
32605,2233,RESI-102510,2,24.91,198,5.69,2025-07-08
32698,2237,SMALLCOMM-102515,1,225.09,1685,25.39,2025-07-08
32790,2245,RESI-102523,1,30.07,186,4.25,2025-07-08
33198,2273,SMALLCOMM-102551,2,70.3,595,14.88,2025-07-08
33366,2281,SMALLCOMM-102561,1,178.52,1291,31.8,2025-07-08
33492,2292,SMALLCOMM-102572,1,125.9,1024,24.05,2025-07-08
33603,2299,COMM-102579,1,360.6,3603,72.5,2025-07-08
33711,2308,RESI-102589,2,15.8,111,2.07,2025-07-08
34078,2337,SMALLCOMM-102620,1,214.51,2048,46.57,2025-07-08
34667,2378,RESI-102664,1,18.04,106,3.1,2025-07-08
34814,2387,SMALLCOMM-102675,4,5.37,0,0,2025-07-08
35075,2401,RESI-102693,1,12.88,99,2.4,2025-07-08
35424,2426,RESI-102723,2,9.4,72,2.22,2025-07-08
35461,2431,RESI-102728,1,12.91,74,2.63,2025-07-08
35850,2459,SMALLCOMM-102759,1,295.37,2149,32.71,2025-07-08
36691,2516,SMALLCOMM-102820,1,297.75,2326,38.48,2025-07-08
36765,2521,RESI-102825,2,12.3,93,1.34,2025-07-08
36916,2532,SMALLCOMM-102840,1,220.16,1606,34.7,2025-07-08
37242,2553,SMALLCOMM-102864,4,5.26,0,0,2025-07-08
37332,2558,COMM-102869,2,108.4,1179,18.08,2025-07-08
37539,2574,SMALLCOMM-102885,2,223.1,1579,53.41,2025-07-08
37592,2577,SMALLCOMM-102888,1,178.71,1545,39.62,2025-07-08
37610,2578,COMM-102889,1,112.91,1219,19.54,2025-07-08
37871,2600,SMALLCOMM-102913,2,124.88,923,14.13,2025-07-08
37908,2603,RESI-102916,2,24.09,141,5.63,2025-07-08
38096,2615,RESI-102929,2,17.75,107,4,2025-07-08
38554,2644,RESI-102966,2,38.84,236,8.45,2025-07-08
38773,2661,RESI-102985,1,13.71,98,3.31,2025-07-08
38790,2662,SMALLCOMM-102986,4,16.36,0,0,2025-07-08
38882,2668,RESI-102993,2,41.36,231,7.17,2025-07-08
38920,2670,SMALLCOMM-102995,2,85.71,741,11.88,2025-07-08
39235,2696,RESI-103021,2,31.71,188,4.21,2025-07-08
39418,2708,SMALLCOMM-103036,1,252.8,1765,27.36,2025-07-08
39746,2726,COMM-103057,1,315.79,2844,57.14,2025-07-08
40001,2746,COMM-103085,2,490.18,4945,51.57,2025-07-08
40311,2768,RESI-103108,2,19.72,126,1.98,2025-07-08
40439,2777,RESI-103119,1,32.22,183,6.44,2025-07-08
40530,2782,RESI-103125,2,15.75,111,2.92,2025-07-08
40805,2802,RESI-103146,2,28.38,232,4.78,2025-07-08
40898,2807,SMALLCOMM-103152,1,102.92,774,17.16,2025-07-08
41101,2819,RESI-103166,1,16.48,122,3.5,2025-07-08
41174,2824,RESI-103171,1,13.22,100,2.11,2025-07-08
41391,2840,RESI-103188,1,36.07,251,7.36,2025-07-08
41427,2843,SMALLCOMM-103191,4,10.75,0,0,2025-07-08
41701,2860,RESI-103210,2,28.32,232,6.93,2025-07-08
41886,2874,RESI-103225,1,37.97,247,9.02,2025-07-08
42327,2905,COMM-103261,1,94.13,1076,13.04,2025-07-08
42363,2909,RESI-103265,1,28.79,188,5.24,2025-07-08
42381,2910,RESI-103266,1,15.75,128,2.75,2025-07-08
42564,2928,COMM-103284,2,324.6,2939,50.4,2025-07-08
43007,2955,RESI-103313,1,30.03,211,7.11,2025-07-08
43450,2991,COMM-103355,1,136.71,1390,25.44,2025-07-08
43819,3020,RESI-103387,2,26.78,152,6,2025-07-08
43893,3023,RESI-103391,1,34.89,257,3.66,2025-07-08
43966,3028,RESI-103396,1,35.74,232,8,2025-07-08
44041,3035,SMALLCOMM-103403,2,124.3,1170,14.08,2025-07-08
44097,3039,SMALLCOMM-103407,2,60.65,540,11.16,2025-07-08
44711,3082,RESI-103453,1,12.56,73,1.46,2025-07-08
44895,3100,COMM-103472,1,312.61,2810,46.55,2025-07-08
44950,3103,RESI-103475,1,31.41,251,4.65,2025-07-08
45394,3142,RESI-103514,2,21.76,130,4.3,2025-07-08
45687,3166,RESI-103539,1,12.37,84,1.71,2025-07-08
46130,3199,SMALLCOMM-103576,1,246.28,1753,32.36,2025-07-08
46624,3233,RESI-103617,1,39.83,257,8.68,2025-07-08
46964,3255,RESI-103644,4,1.87,0,0,2025-07-08
48147,3340,SMALLCOMM-103737,1,208.5,1890,35.65,2025-07-08
48239,1267,RESI-106106,2,20.61,119,2.8,2025-07-08
48330,1310,RESI-106111,2,28.41,165,3.56,2025-07-08
48586,1426,RESI-106125,1,11.28,65,1.44,2025-07-08
48732,3373,RESI-103772,2,12.78,82,3.04,2025-07-08
48750,3375,SMALLCOMM-103774,2,128.11,974,24.96,2025-07-08
49069,3397,SMALLCOMM-103798,2,99.8,872,22.14,2025-07-08
49215,3405,RESI-103809,1,19.43,111,3.82,2025-07-08
49307,3413,SMALLCOMM-103817,1,242.14,1673,26.64,2025-07-08
49380,3420,RESI-103824,2,36.47,231,5.98,2025-07-08
49486,3424,COMM-103830,2,196.37,2231,44.65,2025-07-08
49984,3459,COMM-103869,1,167.08,1422,22.13,2025-07-08
50331,3490,RESI-103901,2,44.32,257,10.26,2025-07-08
50480,3497,RESI-103912,3,3.32,68,2.34,2025-07-08
50925,3525,SMALLCOMM-103940,4,17.41,0,0,2025-07-08
50983,3528,RESI-103944,2,35.87,285,6.78,2025-07-08
51019,3531,RESI-103947,1,29.5,214,6.8,2025-07-08
51411,3553,RESI-103973,1,21.12,143,2.18,2025-07-08
51870,3586,RESI-104009,1,34.21,238,7.79,2025-07-08
51906,3587,COMM-104011,2,347.87,3495,72.58,2025-07-08
52143,3601,COMM-104029,1,83.79,1017,18.94,2025-07-08
52160,3602,SMALLCOMM-104030,2,111.61,834,13.38,2025-07-08
52161,3602,SMALLCOMM-104030,1,160.84,1357,36.91,2025-07-08
52252,3607,RESI-104036,2,13.18,88,1.87,2025-07-08
52458,3620,RESI-104051,2,32.37,206,5.65,2025-07-08
52474,3621,COMM-104052,2,434.66,4465,93.91,2025-07-08
52640,3632,RESI-104063,1,50.5,283,7.05,2025-07-08
52879,3651,RESI-104082,1,32.43,210,4.67,2025-07-08
53192,3680,COMM-104115,2,493.75,4131,86.49,2025-07-08
53376,3695,RESI-104131,2,28.82,238,5.61,2025-07-08
53503,3705,RESI-104141,1,25.34,146,4.98,2025-07-08
54921,3801,RESI-104251,2,35.5,266,6.7,2025-07-08
54939,3802,COMM-104252,2,411.36,3668,74.92,2025-07-08
54940,3802,COMM-104252,1,301.57,3513,57.9,2025-07-08
55031,3809,RESI-104261,1,31.76,263,6.76,2025-07-08
55140,3816,SMALLCOMM-104270,1,155.63,1066,20.72,2025-07-08
55158,3817,RESI-104271,1,37.76,241,8.77,2025-07-08
55659,3849,COMM-104309,1,401.48,3541,85.53,2025-07-08
56284,3897,RESI-104360,2,17.89,117,2.03,2025-07-08
56394,3902,COMM-104366,1,219.63,2472,43.53,2025-07-08
57317,3971,SMALLCOMM-104440,1,271.11,2102,38.01,2025-07-08
57611,3998,RESI-104469,2,38.64,234,4.25,2025-07-08
58698,4066,SMALLCOMM-104553,1,190.73,1394,26.34,2025-07-08
58937,4084,COMM-104571,1,227.08,2528,55.81,2025-07-08
59527,4119,RESI-104615,1,27.73,187,4.14,2025-07-08
59673,4134,SMALLCOMM-104631,2,270.03,1879,51.62,2025-07-08
60897,4215,RESI-104730,1,36.84,206,7.15,2025-07-08
61385,4250,RESI-104774,1,17.62,142,3.23,2025-07-08
61568,4261,RESI-104786,1,27.38,165,5.19,2025-07-08
61881,4280,COMM-104808,1,282.32,2768,32.19,2025-07-08
62161,4297,RESI-104829,4,1.51,0,0,2025-07-08
62162,4297,RESI-104829,1,36.9,251,4.63,2025-07-08
63241,4364,RESI-104903,2,25.86,158,4.17,2025-07-08
63316,4368,RESI-104907,2,42.85,290,4.91,2025-07-08
63335,4370,RESI-104909,2,23.51,191,5.18,2025-07-08
63406,4377,RESI-104916,1,17.4,115,2.97,2025-07-08
63684,4395,RESI-104934,1,36.19,233,5.75,2025-07-08
63886,4408,RESI-104949,1,22,123,4.71,2025-07-08
64439,4448,SMALLCOMM-104990,1,204.36,1610,39.22,2025-07-08
64529,4452,COMM-104996,2,431.79,3638,51.76,2025-07-08
64602,4455,COMM-105003,4,11.38,0,0,2025-07-08
64695,4464,COMM-105013,1,349.41,3267,51.2,2025-07-08
64785,4471,SMALLCOMM-105021,1,251.51,1879,61.61,2025-07-08
64857,4476,SMALLCOMM-105026,1,246.55,1883,31.46,2025-07-08
64931,4487,RESI-105037,2,15.39,108,2.76,2025-07-08
65438,4521,SMALLCOMM-105077,1,82.45,686,16.64,2025-07-08
65512,4523,COMM-105081,4,29.25,0,0,2025-07-08
65699,4535,RESI-105096,2,12.24,94,1.99,2025-07-08
65717,4537,RESI-105098,2,41.1,236,9.72,2025-07-08
66011,4564,RESI-105128,1,16.96,138,4.19,2025-07-08
66047,4567,COMM-105131,1,304.21,3438,52.09,2025-07-08
66634,4607,RESI-105177,3,6.03,195,6.24,2025-07-08
66653,4609,RESI-105179,1,35.02,284,5.2,2025-07-08
66986,4631,RESI-105205,1,41.78,240,9.61,2025-07-08
67523,4663,SMALLCOMM-105241,2,137.55,923,28.16,2025-07-08
67723,4675,COMM-105254,4,41.32,0,0,2025-07-08
67836,4680,RESI-105260,2,35.74,236,8.41,2025-07-08
69400,4788,SMALLCOMM-105379,1,311.33,2450,33.05,2025-07-08
69490,4793,SMALLCOMM-105384,1,250.82,1685,27.44,2025-07-08
69511,4794,RESI-105385,1,38.31,216,6.34,2025-07-08
69857,4820,RESI-105411,1,10.68,84,2.31,2025-07-08
69877,4822,RESI-105413,2,25.18,143,6.07,2025-07-08
70133,4841,RESI-105433,1,19.43,157,3.18,2025-07-08
70169,4844,RESI-105436,2,35.42,270,4.1,2025-07-08
70315,4855,RESI-105447,2,31.57,258,5.82,2025-07-08
70687,4880,RESI-105477,2,19.2,159,3.91,2025-07-08
71201,2386,RESI-105992,2,17.27,118,2.86,2025-07-08
71241,4725,RESI-105994,2,19.47,140,2.09,2025-07-08
71808,4656,RESI-106025,2,37.39,245,6.12,2025-07-08
72549,4947,RESI-105550,1,45.45,257,4.8,2025-07-08
72886,4966,RESI-105569,3,3.14,167,2.81,2025-07-08
73124,4983,RESI-105586,2,32.98,240,7.1,2025-07-08
73330,4994,COMM-105601,1,448.63,3832,84.05,2025-07-08
73384,5000,RESI-105607,1,42.59,244,6.59,2025-07-08
74102,2080,RESI-106068,2,13.12,97,2.05,2025-07-08
74120,1661,RESI-106069,2,13.3,80,2.41,2025-07-08
32,2,RESI-100002,2,12.81,78,1.74,2025-07-07
68,4,COMM-100004,1,443.85,3795,96.03,2025-07-07
88,5,RESI-100006,2,17.15,119,3.2,2025-07-07
735,41,RESI-100044,2,34.69,282,4.72,2025-07-07
790,45,RESI-100048,2,28.43,167,5.57,2025-07-07
935,56,COMM-100061,2,253.78,2269,38.65,2025-07-07
1218,76,COMM-100085,3,42.05,2883,56.01,2025-07-07
1384,85,RESI-100096,1,14.24,112,2.8,2025-07-07
1989,133,SMALLCOMM-100147,1,297.62,2119,65.94,2025-07-07
2119,146,RESI-100160,1,37.5,243,9.16,2025-07-07
2138,147,SMALLCOMM-100161,2,263.95,2250,46.79,2025-07-07
2285,159,RESI-100175,1,38.86,262,9,2025-07-07
2377,164,RESI-100180,3,8.23,218,5.42,2025-07-07
2451,171,SMALLCOMM-100187,1,257.06,2241,33.68,2025-07-07
2652,183,RESI-100203,1,9.58,65,1.66,2025-07-07
2706,186,RESI-100206,1,46.27,299,10.4,2025-07-07
2890,197,RESI-100219,1,21.61,124,5.16,2025-07-07
2981,205,SMALLCOMM-100227,2,69.57,668,9.08,2025-07-07
3111,216,RESI-100238,1,37.32,230,5.51,2025-07-07
3462,236,RESI-100261,2,22.78,147,4.98,2025-07-07
3481,237,RESI-100262,2,36.11,281,4.22,2025-07-07
3500,238,RESI-100263,1,12.77,105,2.7,2025-07-07
3684,254,RESI-100279,2,28.6,219,5.94,2025-07-07
4530,314,RESI-100347,1,22.66,167,3.66,2025-07-07
4860,333,SMALLCOMM-100373,2,183,1228,29.01,2025-07-07
5025,344,RESI-100386,2,19.55,147,1.97,2025-07-07
5503,378,COMM-100423,1,382.05,4467,86,2025-07-07
6276,430,RESI-100480,2,19.78,131,2.26,2025-07-07
6498,445,RESI-100497,1,25.98,154,3.63,2025-07-07
6572,449,RESI-100501,2,19.08,124,2.6,2025-07-07
6842,467,RESI-100521,2,50.89,298,5.59,2025-07-07
7084,481,SMALLCOMM-100541,4,25.63,0,0,2025-07-07
8164,560,RESI-100626,2,23.61,162,4.48,2025-07-07
8310,570,SMALLCOMM-100638,1,317.38,2150,53.19,2025-07-07
8693,595,RESI-100664,2,11.19,68,1.39,2025-07-07
9749,667,RESI-100742,1,30.48,223,3.93,2025-07-07
10028,681,RESI-100760,2,23.71,135,3.97,2025-07-07
10120,686,RESI-100766,2,34.06,209,5.15,2025-07-07
